ID,Date,Item #,Description,Category,Qty,Retail,Subtotal,Discount
16521,2023-07-12,210000000000, (brake adjusts and rotor true),Labour,1,$50.00,$50.00,$0.00
16522,2023-07-13,210000000000," (Work order #4541, Item: Specialized hyb Grey
Bleed front and rear brakes Replace pads and rotors as needed Adjust rear derailleur True rear wheel Check chain call if replace needed)",Quote,1,$0.00,$0.00,$0.00
16522,2023-07-13,210000000095,Bleed Hydraulic Brake,Labour,1,$35.00,$35.00,$0.00
16522,2023-07-13,210000000095,Bleed Hydraulic Brake,Labour,1,$35.00,$35.00,$0.00
16522,2023-07-13,210000000131,True Rear Wheel,Labour,1,$35.00,$35.00,$0.00
16522,2023-07-13,210000000099,Adjust Rear Derailleur,Labour,1,$25.00,$25.00,$0.00
16523,2023-07-13,210000000000," (Work order #4549, Item: Detroit Bike Blk
Bike tune Chain keeps falling off Reattach rear rack Raise stem as high as it will go)",Quote,1,$0.00,$0.00,$0.00
16523,2023-07-13,210000000364,Bike Tune,Labour,1,$70.00,$70.00,$0.00
16524,2023-07-13,210000000000," (Work order #4570, Item: Raleigh hyb Blk/Purple
Ready on 13/07 at 10:56 am
Repair rear flat Rear brake adjust)",Quote,1,$0.00,$0.00,$0.00
16524,2023-07-13,210000000088,Adjust Rear *V-Brake*,Labour,1,$25.00,$25.00,$0.00
16524,2023-07-13,210000000125,Install Tube,Labour,1,$10.00,$10.00,$0.00
16524,2023-07-13,210000004610,JAG SPRT SLK SS BRK,Product,1,$5.00,$5.00,$0.00
16524,2023-07-13,210000004611,JAG SPT CGX-SL BRK OUT HOUSING,Product,2,$1.00,$2.00,$0.00
16525,2023-07-13,210000000000," (Work order #4569, Item: Hyper Bike co ebike Blk
Ready on 13/07 at 10:19 am
Replace rear brake with supplied)",Quote,1,$0.00,$0.00,$0.00
16525,2023-07-13,210000005060,"Shimano, Alivio BR-T4000, V-Brake, Rear, Black",Product,1,$32.00,$32.00,$0.00
16525,2023-07-13,210000004610,JAG SPRT SLK SS BRK,Product,1,$5.00,$5.00,$0.00
16525,2023-07-13,210000000091,Install V-Brake *Front/Rear*,Labour,1,$20.00,$20.00,$0.00
16525,2023-07-13,210000000000, (Rim Repair),Labour,1,$20.00,$20.00,$0.00
16527,2023-07-13,210000003196,CLICK USB REAR LIGHT BLACK,Product,1,$30.00,$30.00,$0.00
16528,2023-07-13,210000004719,"EVO, Presta, Tube, Length: 48mm, 700C, 28-32C",Product,2,$10.00,$20.00,$0.00
16528,2023-07-13,210000000124,Install Tire,Labour,1,$10.00,$10.00,$0.00
16528,2023-07-13,210000005151,"EVO, Dekko, Tire, 700x28C, Wire, Clincher, Black",Product,2,$30.00,$60.00,$0.00
16529,2023-07-13,210000000000," (Work order #4571, Item: Gotrax scooter Blk
Repair rear flat

Called 07/13/23)",Quote,1,$0.00,$0.00,$0.00
16529,2023-07-13,210000004854,INSTALL SCOOTER TUBE/TIRE,Product,1,$25.00,$25.00,$0.00
16529,2023-07-13,210000000000, (8.5 Inner Tube (SV) 45 deg Stem),Labour,1,$30.00,$30.00,$0.00
16530,2023-07-13,210000001363,"49N STEM HEIGHT EXTENDER, SLVR",Product,1,$38.00,$38.00,$0.00
16531,2023-07-13,210000000214,"49N DLX DBL LEG K-STND 24-29""",Product,1,$65.00,$65.00,$0.00
16532,2023-07-13,210000002149,"Look, Classic 3, Pedals, Black",Product,1,$95.00,$95.00,$0.00
16533,2023-07-13,210000004719,"EVO, Presta, Tube, Length: 48mm, 700C, 28-32C",Product,1,$10.00,$10.00,$0.00
16533,2023-07-13,210000000125,Install Tube,Labour,1,$10.00,$10.00,$0.00
16534,2023-07-14,210000004608,OUTPOST CARRYALL,Product,1,$60.00,$60.00,$0.00
16535,2023-07-14,210000003446,"EVO, Parkland, Tire, 700x38C, Wire, Clincher, Black",Product,2,$30.00,$60.00,$0.00
16535,2023-07-14,210000000124,Install Tire,Labour,1,$10.00,$10.00,$0.00
16535,2023-07-14,210000000125,Install Tube,Labour,1,$10.00,$10.00,$0.00
16535,2023-07-14,210000004875,"EVO, SV, Tube, Schrader, Length: 48mm, 700C, 35-44C",Product,1,$10.00,$10.00,$0.00
16536,2023-07-14,210000000000," (Work order #4557, Item: Tern Folding Bike Black
Repair rear flat

Tried to call. Would not go through 07/13/23)",Quote,1,$0.00,$0.00,$0.00
16536,2023-07-14,210000002109,RIM TAPE,Product,1,$10.00,$10.00,$0.00
16536,2023-07-14,210000000125,Install Tube,Labour,1,$10.00,$10.00,$0.00
16536,2023-07-14,210000005107,"EVO, SV, Tube, Schrader, Length: 48mm, 20'', 1.75-2.125",Product,1,$13.00,$13.00,$0.00
16537,2023-07-14,210000000000," (Work order #4531, Item: GT 4 series Grn/Blk
Bike tune Repair front flat)",Quote,1,$0.00,$0.00,$0.00
16537,2023-07-14,210000000364,Bike Tune,Labour,1,$90.00,$90.00,$0.00
16537,2023-07-14,210000002771,49N STD 700C x 23-28MM P/V48,Product,1,$8.00,$8.00,$0.00
16538,2023-07-14,210000003513,PODIUM CHILL 24OZ BURGUNDY PERFORATED,Product,1,$25.00,$25.00,$5.00
16539,2023-07-14,210000005163,GIRO STRADEDURE BLACK S,Product,1,$60.00,$60.00,$0.00
16540,2023-07-14,210000002637,ESI GRIPS ROAD WRAP GREEN,Product,1,$75.00,$75.00,$0.00
16541,2023-07-14,210000000147,16 X 1.75-2.125 SV(35) TUBE,Product,2,$7.00,$14.00,$0.00
16542,2023-07-14,210000000000," (Work order #4572, Item: Ride 1up ebike Grey
Ready on 14/07 at 10:07 am
Front and rear wheel true)",Quote,1,$0.00,$0.00,$0.00
16542,2023-07-14,210000000130,True Front Wheel,Labour,1,$15.00,$15.00,$0.00
16543,2023-07-14,210000001629,16G CO2 BULK THREADEDCARTRIDGES,Product,1,$5.50,$5.50,$0.83
16544,2023-07-14,210000000368,"Varia, Presta valve adapters, bottle of 50",Product,2,$2.00,$4.00,$0.00
16545,2023-07-14,210000003330,49N FORMFIT ERGO 175 M/F SDL,Product,1,$47.00,$47.00,$0.00
16547,2023-07-14,210000000000," (Work order #4555, Item: Norco Search Burnt Orange
Add new cable to dropper seat post Add new hoods

Called 07/14/23)",Quote,1,$0.00,$0.00,$0.00
16547,2023-07-14,210000004925,"Shimano, 105 / GRX / Tiagra Disc Hoods, Black, Pair",Product,1,$15.00,$15.00,$0.00
16547,2023-07-14,210000000268,JAG SPT SLK SS SHFT SHIM,Product,1,$5.00,$5.00,$0.00
16547,2023-07-14,210000004609,JAG BASIC LEX SHFT OUT BLK HOUSING,Product,6,$1.00,$6.00,$0.00
16547,2023-07-14,210000000000, (route dropped seat post cable on non dropped accessible bike),Labour,1,$45.00,$45.00,$0.00
16547,2023-07-14,210000001629,16G CO2 BULK THREADEDCARTRIDGES,Product,1,$5.50,$5.50,$0.00
16547,2023-07-14,210000002708,WAYSIDE CO2 INFLATOR WITH CARTRIDGE,Product,1,$30.00,$30.00,$0.00
16549,2023-07-14,210000003453,"EVO, Outcross, Tire, 26''x2.00, Wire, Clincher, Black",Product,1,$27.00,$27.00,$0.00
16549,2023-07-14,210000000088,Adjust Rear *V-Brake*,Labour,1,$25.00,$25.00,$0.00
16550,2023-07-14,210000003256,49N SEATPOST 27.2 400MM SLV,Product,1,$25.00,$25.00,$0.00
16551,2023-07-14,210000004123,Bolt 45mm allen blk alloy,Product,1,$3.00,$3.00,$0.00
16553,2023-07-14,210000000000," (Work order #4552, Item: Supercycle Silver/Purple
Bike tune

Called 07/13/23)",Quote,1,$0.00,$0.00,$0.00
16553,2023-07-14,210000000364,Bike Tune,Labour,1,$90.00,$90.00,$0.00
16553,2023-07-14,210000002215,spoke,Product,2,$3.00,$6.00,$0.00
16553,2023-07-14,210000002109,RIM TAPE,Product,1,$10.00,$10.00,$0.00
16553,2023-07-14,210000003453,"EVO, Outcross, Tire, 26''x2.00, Wire, Clincher, Black",Product,1,$27.00,$27.00,$0.00
16553,2023-07-14,210000001843,49N DLX ERGO COMFORT GRIP,Product,1,$20.00,$20.00,$0.00
16554,2023-07-14,210000000125,Install Tube,Labour,1,$5.00,$5.00,$0.00
16554,2023-07-14,210000003453,"EVO, Outcross, Tire, 26''x2.00, Wire, Clincher, Black",Product,1,$27.00,$27.00,$0.00
16554,2023-07-14,210000003456,"EVO, SV, Tube, Schrader, Length: 48mm, 26'', 1.75-2.125",Product,1,$9.00,$9.00,$0.00
16555,2023-07-14,210000004181,"Shimano, SL-M315-L, Trigger Shifter, Speed: 3, Black",Product,1,$12.49,$12.49,$0.00
16555,2023-07-14,210000004182,"Shimano, SL-M315-7R, Trigger Shifter, Speed: 7, Black",Product,1,$13.82,$13.82,$0.00
16555,2023-07-14,210000000328,AVID FR-5 BRK LVR PAIR BLK/BLK,Product,1,$13.46,$13.46,$0.00
16555,2023-07-14,210000004031,ESI Plush Silicone Blk,Product,1,$14.49,$14.49,$0.00
16555,2023-07-14,210000003454,"EVO, Presta, Tube, Length: 48mm, 26'', 1.75-2.125",Product,2,$2.29,$4.58,$0.00
16555,2023-07-14,210000004295,"Kenda, Amrak, Tire, 26""x2.20, Wire, Clincher, Single, 30, Black",Product,2,$23.27,$46.54,$0.00
16555,2023-07-14,210000001477,"Sram, PC-830, 8sp chain, 114 links, Powerlink",Product,1,$8.99,$8.99,$0.00
16556,2023-07-15,210000000000," (Work order #4574, Item: Felt Decree Blk/Aqua
True hanger Check over derailleur straighten as needed)",Quote,1,$0.00,$0.00,$0.00
16556,2023-07-15,210000000101,Hanger True,Labour,1,$30.00,$30.00,$0.00
16557,2023-07-15,210000002138,"49N WHL RR RD 27""/630MM NT SIL",Product,1,$80.00,$80.00,$0.00
16558,2023-07-15,210000000095,Bleed Hydraulic Brake,Labour,1,$35.00,$35.00,$0.00
16559,2023-07-15,210000003446,"EVO, Parkland, Tire, 700x38C, Wire, Clincher, Black",Product,1,$30.00,$30.00,$0.00
16559,2023-07-15,210000000124,Install Tire,Labour,1,$5.00,$5.00,$0.00
16560,2023-07-15,210000000000, (Gift Card Purchase 00701502023001),Quote,1,$0.00,$0.00,$0.00
16561,2023-07-15,210000003457,"EVO, SV, Tube, Schrader, Length: 48mm, 27.5'', 2.00-2.40",Product,1,$12.00,$12.00,$0.00
16561,2023-07-15,210000004946,SCHWALBE TIRES 27.5 NOBBY NICS 27.5X2.25,Product,1,$50.00,$50.00,$0.00
16561,2023-07-15,210000000124,Install Tire,Labour,1,$10.00,$10.00,$0.00
16562,2023-07-15,210000004805,DAMCO 29 X 2.00 BLK,Product,1,$25.00,$25.00,$0.00
16562,2023-07-15,210000003684,"49N STD 29 x 1.95-2.40"" S/V40",Product,1,$10.00,$10.00,$0.00
16562,2023-07-15,210000000124,Install Tire,Labour,1,$10.00,$10.00,$0.00
16563,2023-07-15,210000004610,JAG SPRT SLK SS BRK,Product,2,$5.00,$10.00,$0.00
16563,2023-07-15,210000000125,Install Tube,Labour,1,$10.00,$10.00,$0.00
16563,2023-07-15,210000000092,Install Mechanical Brake *Front/Rear*,Labour,2,$35.00,$70.00,$0.00
16564,2023-07-15,210000000000, (Crank Bolt),Labour,2,$2.50,$5.00,$0.00
16564,2023-07-15,210000005042,"Jagwire, Mountain Sport, V-brake pads, All-Weather (Aw), Black, Pair",Product,1,$8.00,$8.00,$0.00
16564,2023-07-15,210000000087,Adjust Front *V-Brake*,Labour,1,$25.00,$25.00,$0.00
16565,2023-07-15,210000003750,26 x 1.50-2.10 SV TUBE,Product,1,$8.00,$8.00,$0.00
16566,2023-07-15,210000003293,"SRAM, PC-1, 1sp chain, 114 links, 1/8'', w/snap lock T11, Silver",Product,1,$25.00,$25.00,$0.00
16567,2023-07-15,210000003959,"CatEye,Wind PB-1000, Bell, Black",Product,1,$20.00,$20.00,$0.00
16568,2023-07-15,210000000000," (Work order #4558, Item: Devinci Camilian Blk/Wht
Bike tune Check chain replace if needed Rear hub service Replace cables and housing 

Called 07/14/23)",Quote,1,$0.00,$0.00,$0.00
16568,2023-07-15,210000000364,Bike Tune,Labour,1,$90.00,$90.00,$0.00
16568,2023-07-15,210000004611,JAG SPT CGX-SL BRK OUT HOUSING,Product,7,$1.00,$7.00,$0.00
16568,2023-07-15,210000004610,JAG SPRT SLK SS BRK,Product,2,$5.00,$10.00,$0.00
16568,2023-07-15,210000004609,JAG BASIC LEX SHFT OUT BLK HOUSING,Product,5,$1.00,$5.00,$0.00
16568,2023-07-15,210000000268,JAG SPT SLK SS SHFT SHIM,Product,2,$5.00,$10.00,$0.00
16568,2023-07-15,210000000000, (new rear 145mm axle),Labour,1,$15.00,$15.00,$0.00
16569,2023-07-15,210000000000," (Work order #4434, Item: Engine 11  Blue/Blk
Bike build Add supplied bar tape 

Called 07/15/23)",Quote,1,$0.00,$0.00,$0.00
16569,2023-07-15,210000004595,Bike Build,Labour,1,$100.00,$100.00,$0.00
16569,2023-07-15,210000004719,"EVO, Presta, Tube, Length: 48mm, 700C, 28-32C",Product,2,$10.00,$20.00,$0.00
16569,2023-07-15,210000005093,"Michelin, Dynamic Classic, Tire, 700x28C, Folding, Clincher, Single, 30TPI, Tanwall",Product,2,$42.00,$84.00,$0.00
16569,2023-07-15,210000003973,MASI HANDLEBAR TAPE Cork / Natural,Product,1,$20.00,$20.00,$0.00
16569,2023-07-15,210000004610,JAG SPRT SLK SS BRK,Product,2,$5.00,$10.00,$0.00
16569,2023-07-15,210000004611,JAG SPT CGX-SL BRK OUT HOUSING,Product,8,$1.00,$8.00,$0.00
16570,2023-07-15,210000004719,"EVO, Presta, Tube, Length: 48mm, 700C, 28-32C",Product,2,$10.00,$20.00,$0.00
16571,2023-07-15,210000000469,"Muc-Off, Ceramic Dry Lubricant, 120ml with UV Torch",Product,1,$25.00,$25.00,$0.00
16572,2023-07-17,210000000469,"Muc-Off, Ceramic Dry Lubricant, 120ml with UV Torch",Product,1,$25.00,$25.00,$5.00
16573,2023-07-18,210000003455,"EVO, Presta, Tube, Length: 48mm, 700C, 35-44C",Product,1,$11.00,$11.00,$0.00
16574,2023-07-18,210000000000," (Work order #4546, Item: Trike  Blue
Trike build Add supplied coaster brake

Called 07/12/23)",Quote,1,$0.00,$0.00,$0.00
16574,2023-07-18,210000004930,Trike Build,Labour,1,$250.00,$250.00,$0.00
16574,2023-07-18,210000003293,"SRAM, PC-1, 1sp chain, 114 links, 1/8'', w/snap lock T11, Silver",Product,2,$25.00,$50.00,$0.00
16575,2023-07-18,210000000000," (Work order #4578, Item: Kona mtb Blk
Reinstall supplied chain Add quick link)",Quote,1,$0.00,$0.00,$0.00
16575,2023-07-18,210000001477,"Sram, PC-830, 8sp chain, 114 links, Powerlink",Product,1,$25.00,$25.00,$0.00
16576,2023-07-18,210000004610,JAG SPRT SLK SS BRK,Product,1,$5.00,$5.00,$0.00
16577,2023-07-18,210000003532,"EVO, E-Tec GS-1, Free Standing Rack",Product,2,$32.00,$64.00,$12.80
16578,2023-07-18,210000002860,"Shimano, Tourney RD-TX800, Rear derailleur, 7-8sp., SGS",Product,1,$30.00,$30.00,$0.00
16578,2023-07-18,210000004609,JAG BASIC LEX SHFT OUT BLK HOUSING,Product,1,$1.00,$1.00,$0.00
16578,2023-07-18,210000000100,Install Rear Derailleur,Labour,1,$35.00,$35.00,$0.00
16579,2023-07-18,210000003450,"EVO, Dash, Tire, 27''x1-1/4, Wire, Clincher, Tanwall",Product,2,$25.00,$50.00,$0.00
16579,2023-07-18,210000000124,Install Tire,Labour,2,$10.00,$20.00,$0.00
16580,2023-07-18,210000004521,CORSA 28-622 FOLD BLACK G2.0,Product,2,$120.00,$240.00,$31.20
16581,2023-07-18,210000004739,"Kuat, NV 2.0, Hitch Mounted bike rack, 2 bikes, 2"", Black Metallic",Product,1,$900.00,$900.00,$0.00
16581,2023-07-18,210000000417,"Cat Eye, Velo Wireless + (Urban), Cyclocomputer, Black, Backlit",Product,1,$75.00,$75.00,$0.00
16582,2023-07-18,210000004610,JAG SPRT SLK SS BRK,Product,1,$5.00,$5.00,$0.00
16582,2023-07-18,210000000000,857 AL TEKTRO FRONT & REAR V-BRAKE (Rear Only),Labour,1,$20.00,$20.00,$0.00
16582,2023-07-18,210000000091,Install V-Brake *Front/Rear*,Labour,1,$20.00,$20.00,$0.00
16584,2023-07-18,210000000000," (Work order #4581, Item: Mongoose kid bike Wht
Bike tune True rear wheel)",Quote,1,$0.00,$0.00,$0.00
16584,2023-07-18,210000000131,True Rear Wheel,Labour,1,$35.00,$35.00,$0.00
16584,2023-07-18,210000000268,JAG SPT SLK SS SHFT SHIM,Product,1,$5.00,$5.00,$0.00
16584,2023-07-18,210000004609,JAG BASIC LEX SHFT OUT BLK HOUSING,Product,3,$1.00,$3.00,$0.00
16585,2023-07-18,0,Devinci Milano Disc Altus 8s MDBlk (SM061998),Special Order,1,"$1,050.00","$1,050.00",$0.00
16585,2023-07-18,210000004240,49N PACE CAGE MATTE BLACK,Product,1,$0.00,$0.00,$0.00
16586,2023-07-18,210000005042,"Jagwire, Mountain Sport, V-brake pads, All-Weather (Aw), Black, Pair",Product,2,$8.00,$16.00,$0.00
16587,2023-07-18,210000000000," (Work order #4576, Item: Sonders ebike Blk
Ready on 14/07 at 3:54 pm
Front and rear brake bleed Brakes may be leaking

Called 07/15/23)",Quote,1,$0.00,$0.00,$0.00
16587,2023-07-18,210000000095,Bleed Hydraulic Brake,Labour,1,$35.00,$35.00,$0.00
16587,2023-07-18,210000000095,Bleed Hydraulic Brake,Labour,1,$35.00,$35.00,$0.00
16588,2023-07-18,210000004719,"EVO, Presta, Tube, Length: 48mm, 700C, 28-32C",Product,2,$10.00,$20.00,$0.00
16589,2023-07-18,210000000000," (Work order #4556, Item: Giant liv hyb Mint
Bike tune

Called 07/15/23 vm)",Quote,1,$0.00,$0.00,$0.00
16589,2023-07-18,210000000364,Bike Tune,Labour,1,$90.00,$90.00,$0.00
16589,2023-07-18,210000001477,"Sram, PC-830, 8sp chain, 114 links, Powerlink",Product,1,$25.00,$25.00,$0.00
16589,2023-07-18,210000005118,"Shimano, CS-HG50-8-S, 8sp. cassette, 11-30T, 11-13-15-17-20-23-26-30",Product,1,$34.00,$34.00,$0.00
16589,2023-07-18,210000001521,"Kenda, Kwest, Tire, 700x32C, Wire, Clincher, SRC, K-Shield, 30TPI, Black",Product,1,$34.00,$34.00,$0.00
16589,2023-07-18,210000003959,"CatEye,Wind PB-1000, Bell, Black",Product,1,$20.00,$20.00,$0.00
16590,2023-07-18,210000003543,PACE CAMO MATTE THD L/XL,Product,1,$90.00,$90.00,$22.50
16592,2023-07-18,210000000000," (Work order #4561, Item: norco nitro  blk/red
Ready on 11/07 at 10:33 am
broken spoke in front wheel, change rear tire, put new tire on the front front tire on the rear 
use a dual sport tire

Called 07/18/23)",Quote,1,$0.00,$0.00,$0.00
16592,2023-07-18,210000002215,spoke,Product,1,$3.00,$3.00,$0.00
16592,2023-07-18,210000000364,Bike Tune,Labour,1,$90.00,$90.00,$0.00
16592,2023-07-18,210000003453,"EVO, Outcross, Tire, 26''x2.00, Wire, Clincher, Black",Product,1,$27.00,$27.00,$0.00
16592,2023-07-18,210000000953,TEKTRO TR160-2 160MM 6-BLT RTR,Product,1,$21.00,$21.00,$0.00
16592,2023-07-18,210000005061,"Shimano, B05S-RX B-Type, Disc Brake Pads, Shape: Shimano B-Type, Resin, Pair, EBPB05SRXA",Product,1,$20.00,$20.00,$0.00
16593,2023-07-18,210000001572,"Mirrycle, Brass Duet Bell, Chrome",Product,1,$20.00,$20.00,$0.00
16594,2023-07-18,210000000000," (Work order #4585, Item: Trek mtb Lime
Rear hub service)",Quote,1,$0.00,$0.00,$0.00
16594,2023-07-18,210000000071,Grease Rear Hub,Labour,1,$30.00,$30.00,$0.00
16594,2023-07-18,210000000000, (Axle 145mm),Labour,1,$15.00,$15.00,$0.00
16594,2023-07-18,210000000000, (Bearing ),Labour,2,$5.00,$10.00,$0.00
16595,2023-07-18,210000000000," (Work order #4563, Item: Day 6 cruz Red
Bike build

Called 07/18/23 vm)",Quote,1,$0.00,$0.00,$0.00
16595,2023-07-18,210000004595,Bike Build,Labour,1,$150.00,$150.00,$0.00
16596,2023-07-18,210000001976,49 NORTH MTB PEDALS ALLOY BLACK 9/16,Product,1,$20.00,$20.00,$0.00
16597,2023-07-18,210000001477,"Sram, PC-830, 8sp chain, 114 links, Powerlink",Product,1,$25.00,$25.00,$0.00
16597,2023-07-18,210000000126,Install Multi-Speed Chain,Labour,1,$35.00,$35.00,$0.00
16598,2023-07-18,210000000000," (Work order #4573, Item: Rear Wheel 
True rear wheel)",Quote,1,$0.00,$0.00,$0.00
16598,2023-07-18,210000000131,True Rear Wheel,Labour,1,$35.00,$35.00,$0.00
16599,2023-07-18,210000004162,49N V-BRAKE PADS 55MM,Product,1,$8.00,$8.00,$0.00
16599,2023-07-18,210000000088,Adjust Rear *V-Brake*,Labour,1,$25.00,$25.00,$0.00
16600,2023-07-19,210000000000," (Work order #4545, Item: Everyday Traveler Wht
Bike tune Replace bearings in steer tube Check over rear brake )",Quote,1,$0.00,$0.00,$0.00
16600,2023-07-19,210000000364,Bike Tune,Labour,1,$90.00,$90.00,$0.00
16600,2023-07-19,210000004611,JAG SPT CGX-SL BRK OUT HOUSING,Product,2,$1.00,$2.00,$0.00
16600,2023-07-19,210000004610,JAG SPRT SLK SS BRK,Product,1,$5.00,$5.00,$0.00
16600,2023-07-19,210000000000, (1/8 bearings for headset),Labour,1,$5.00,$5.00,$0.00
16601,2023-07-19,210000001547,"EVO EVO, Knotty, Tire, 24''x1.95, Wire, Clincher, Black",Product,1,$23.00,$23.00,$0.00
16601,2023-07-19,210000003750,26 x 1.50-2.10 SV TUBE,Product,1,$8.00,$8.00,$0.00
16602,2023-07-19,210000000000," (Work order #4588, Item: Supercycle SC1800 Red/Blk
Repair front and rear flats

Called 07/19/23 )",Quote,1,$0.00,$0.00,$0.00
16602,2023-07-19,210000000125,Install Tube,Labour,1,$10.00,$10.00,$0.00
16602,2023-07-19,210000000125,Install Tube,Labour,1,$10.00,$10.00,$0.00
16602,2023-07-19,210000003456,"EVO, SV, Tube, Schrader, Length: 48mm, 26'', 1.75-2.125",Product,2,$9.00,$18.00,$0.00
16602,2023-07-19,210000004162,49N V-BRAKE PADS 55MM,Product,1,$8.00,$8.00,$0.00
16603,2023-07-19,210000000130,True Front Wheel,Labour,1,$30.00,$30.00,$0.00
16604,2023-07-19,210000000000," (Work order #4565, Item: CANYON TRI BIKE BLACK
Ready on 11/07 at 5:04 pm
TUNE UP AND TAPE

Called 07/19/23)",Quote,1,$0.00,$0.00,$0.00
16604,2023-07-19,210000000364,Bike Tune,Labour,1,$90.00,$90.00,$0.00
16604,2023-07-19,210000005115,"Zipp, Service Course CX, Handlebar tape, Black",Product,1,$47.00,$47.00,$0.00
16605,2023-07-19,210000000000, (Chain Tension),Labour,1,$10.00,$10.00,$0.00
16606,2023-07-19,210000000000, (Bar Install),Labour,1,$20.00,$20.00,$0.00
16607,2023-07-19,210000004102,"Look, Grip, Cleats, Grey, 4.5°",Product,1,$40.00,$40.00,$0.00
16608,2023-07-19,210000004169,"EVO, Splash, Tire, 16''x1.75, Wire, Clincher, White",Product,2,$20.00,$40.00,$0.00
16608,2023-07-19,210000000147,16 X 1.75-2.125 SV(35) TUBE,Product,1,$7.00,$7.00,$0.00
16608,2023-07-19,210000000124,Install Tire,Labour,1,$10.00,$10.00,$0.00
16608,2023-07-19,210000003397,WLP WET CHAIN LUBE 120ML,Product,1,$15.00,$15.00,$0.00
16609,2023-07-19,210000004386,Reusable Missing Link 9sp Silver,Product,1,$5.00,$5.00,$0.00
16609,2023-07-19,210000005011,KMC Missing Link 7/8sp,Product,2,$5.00,$10.00,$0.00
16609,2023-07-19,210000004387,Reusable Missing Link 10sp Silver,Product,1,$5.00,$5.00,$0.00
16610,2023-07-19,210000005077,"Clif, Shot Energy Gels, Raspberry",Product,1,$2.05,$2.05,$0.00
16611,2023-07-19,210000005077,"Clif, Shot Energy Gels, Raspberry",Product,1,$2.05,$2.05,$0.00
16612,2023-07-19,210000000000," (Work order #4577, Item: Movelo mtb Purple
Adjust rear derailleur

Called 07/19/23 vm)",Quote,1,$0.00,$0.00,$0.00
16612,2023-07-19,210000000099,Adjust Rear Derailleur,Labour,1,$25.00,$25.00,$0.00
16612,2023-07-19,210000004611,JAG SPT CGX-SL BRK OUT HOUSING,Product,2,$1.00,$2.00,$0.00
16612,2023-07-19,210000004186,"Shimano, Tourney RD-TY500, Rear derailleur, 6/7sp., SGS, Black, Direct attachment",Product,1,$25.00,$25.00,$0.00
16614,2023-07-19,0,Devinci Milano Disc Altus 8s MDBlk (SM062029),Special Order,1,"$1,050.00","$1,050.00",$0.00
16614,2023-07-19,210000001869,49 ALLOY WATERBOTTLE CAGE-BLK,Product,1,$11.00,$11.00,$1.10
16615,2023-07-19,210000000000," (Work order #4586, Item: xoimi scooter black
Ready on 18/07 at 3:59 pm
install sold rubber tires)",Quote,1,$0.00,$0.00,$0.00
16615,2023-07-19,210000000000, (install solid rubber tires on the scooter),Labour,2,$50.00,$100.00,$0.00
16616,2023-07-20,210000004192,"Mirrycle, Mirror For MTB/ Hybrids",Product,1,$30.00,$30.00,$6.00
